forecast,realized,date,asset_id,model
0.016733648255467415,7.399999999999998e-05,2023-11-09,93002,timesfm-2.5-xreg-252
-0.001817883225157857,-0.054813,2023-11-09,93436,timesfm-2.5-xreg-252
-0.001356772263534367,0.007734,2023-11-10,10104,timesfm-2.5-xreg-252
-0.007376505993306637,0.024697,2023-11-10,10107,timesfm-2.5-xreg-252
0.0008504106081090868,0.016296,2023-11-10,10145,timesfm-2.5-xreg-252
-0.004108031280338764,0.0008590000000000001,2023-11-10,11308,timesfm-2.5-xreg-252
0.0009491023374721408,0.0074730000000000005,2023-11-10,11850,timesfm-2.5-xreg-252
-0.006442274898290634,0.019077,2023-11-10,12060,timesfm-2.5-xreg-252
0.0016470877453684807,0.016169000000000003,2023-11-10,12490,timesfm-2.5-xreg-252
0.0040261042304337025,0.025443,2023-11-10,13407,timesfm-2.5-xreg-252
-0.013657418079674244,0.024003,2023-11-10,13447,timesfm-2.5-xreg-252
-0.020274346694350243,0.0037839999999999996,2023-11-10,13721,timesfm-2.5-xreg-252
-0.0038719922304153442,0.004374,2023-11-10,13856,timesfm-2.5-xreg-252
-0.0013743394520133734,-0.002444,2023-11-10,13901,timesfm-2.5-xreg-252
-0.0025770310312509537,0.012589999999999999,2023-11-10,13928,timesfm-2.5-xreg-252
-0.024618249386548996,0.012107999999999999,2023-11-10,14008,timesfm-2.5-xreg-252
-0.002706788945943117,0.006916,2023-11-10,14541,timesfm-2.5-xreg-252
-0.014633815735578537,0.017797,2023-11-10,14542,timesfm-2.5-xreg-252
-0.002377492841333151,0.02299,2023-11-10,14593,timesfm-2.5-xreg-252
-0.010760517790913582,0.052255,2023-11-10,14702,timesfm-2.5-xreg-252
-0.020370643585920334,0.008827,2023-11-10,15488,timesfm-2.5-xreg-252
-0.01278755348175764,0.027161,2023-11-10,15579,timesfm-2.5-xreg-252
-0.02555503323674202,0.013885,2023-11-10,17005,timesfm-2.5-xreg-252
0.00303852092474699,0.016025,2023-11-10,17478,timesfm-2.5-xreg-252
0.0023113731294870377,0.006731,2023-11-10,17778,timesfm-2.5-xreg-252
-0.008549928665161133,-0.002748,2023-11-10,17830,timesfm-2.5-xreg-252
0.001609252067282796,0.00685,2023-11-10,18163,timesfm-2.5-xreg-252
-0.03719824180006981,0.007569,2023-11-10,18312,timesfm-2.5-xreg-252
-0.005791463889181614,0.000682,2023-11-10,18411,timesfm-2.5-xreg-252
-0.0027593281120061874,0.023417,2023-11-10,18542,timesfm-2.5-xreg-252
0.0009434145176783204,0.011623,2023-11-10,19350,timesfm-2.5-xreg-252
-0.026516839861869812,0.003767,2023-11-10,19393,timesfm-2.5-xreg-252
0.008064432069659233,0.016973000000000002,2023-11-10,19561,timesfm-2.5-xreg-252
-0.01003824919462204,0.00429,2023-11-10,20482,timesfm-2.5-xreg-252
-0.003586831968277693,0.005247,2023-11-10,21178,timesfm-2.5-xreg-252
-0.019326338544487953,-0.006939,2023-11-10,21936,timesfm-2.5-xreg-252
-0.01143619418144226,-0.001353,2023-11-10,22111,timesfm-2.5-xreg-252
-0.013508372008800507,-0.00987,2023-11-10,22752,timesfm-2.5-xreg-252
-0.046043675392866135,0.007475000000000001,2023-11-10,24205,timesfm-2.5-xreg-252
0.001520018558949232,0.004528000000000001,2023-11-10,24766,timesfm-2.5-xreg-252
0.06312129646539688,-0.023112999999999998,2023-11-10,26403,timesfm-2.5-xreg-252
-0.00297634513117373,0.0033239999999999997,2023-11-10,27959,timesfm-2.5-xreg-252
-0.01446223072707653,0.011928999999999999,2023-11-10,38703,timesfm-2.5-xreg-252
-0.06078002229332924,0.010177,2023-11-10,39642,timesfm-2.5-xreg-252
0.005090734921395779,0.0013369999999999999,2023-11-10,40539,timesfm-2.5-xreg-252
-0.0008998732664622366,0.003097,2023-11-10,43449,timesfm-2.5-xreg-252
0.004552674945443869,0.008497,2023-11-10,44644,timesfm-2.5-xreg-252
0.005010038614273071,0.012737,2023-11-10,45751,timesfm-2.5-xreg-252
-0.002314461162313819,0.014631,2023-11-10,47896,timesfm-2.5-xreg-252
-0.007960432209074497,0.005793,2023-11-10,48725,timesfm-2.5-xreg-252
-0.006224761717021465,0.007370000000000001,2023-11-10,49680,timesfm-2.5-xreg-252
-0.04413769766688347,0.010605999999999999,2023-11-10,50876,timesfm-2.5-xreg-252
-0.0007309017237275839,0.013647999999999999,2023-11-10,55976,timesfm-2.5-xreg-252
-0.02404061146080494,-0.008518000000000001,2023-11-10,57665,timesfm-2.5-xreg-252
-0.004358268342912197,0.012992,2023-11-10,59176,timesfm-2.5-xreg-252
-0.005636627320200205,0.027842000000000002,2023-11-10,59328,timesfm-2.5-xreg-252
-0.012693915516138077,0.005249,2023-11-10,59408,timesfm-2.5-xreg-252
-0.011248969472944736,0.030854,2023-11-10,60871,timesfm-2.5-xreg-252
-0.0022535405587404966,0.044738,2023-11-10,61241,timesfm-2.5-xreg-252
-0.020755361765623093,0.021376000000000003,2023-11-10,61399,timesfm-2.5-xreg-252
-0.01965971663594246,0.009164,2023-11-10,62092,timesfm-2.5-xreg-252
-0.020703846588730812,0.014684,2023-11-10,64186,timesfm-2.5-xreg-252
0.010559049434959888,4.899999999999997e-05,2023-11-10,64390,timesfm-2.5-xreg-252
-0.003957798704504967,0.002327,2023-11-10,65875,timesfm-2.5-xreg-252
-0.00112543732393533,0.00044000000000000007,2023-11-10,66093,timesfm-2.5-xreg-252
-0.023234950378537178,0.012723,2023-11-10,66181,timesfm-2.5-xreg-252
-0.022365383803844452,0.015165999999999999,2023-11-10,69032,timesfm-2.5-xreg-252
-0.007733072154223919,0.013776,2023-11-10,70519,timesfm-2.5-xreg-252
-0.013348140753805637,0.010064,2023-11-10,73139,timesfm-2.5-xreg-252
-0.013736281543970108,0.004416000000000001,2023-11-10,75186,timesfm-2.5-xreg-252
-0.017781289294362068,0.033518,2023-11-10,75510,timesfm-2.5-xreg-252
0.0020683910697698593,0.011342,2023-11-10,75825,timesfm-2.5-xreg-252
-0.013560483232140541,0.011146,2023-11-10,76076,timesfm-2.5-xreg-252
-0.02447488158941269,-0.0018490000000000002,2023-11-10,76614,timesfm-2.5-xreg-252
-0.017050527036190033,0.013583,2023-11-10,76744,timesfm-2.5-xreg-252
-0.0003661054070107639,0.034022000000000004,2023-11-10,77178,timesfm-2.5-xreg-252
-0.028042765334248543,0.012336999999999999,2023-11-10,77274,timesfm-2.5-xreg-252
-0.013128337450325489,0.020342000000000002,2023-11-10,77702,timesfm-2.5-xreg-252
-0.01906692236661911,0.027689000000000002,2023-11-10,78975,timesfm-2.5-xreg-252
0.0036610369570553303,0.006636,2023-11-10,83443,timesfm-2.5-xreg-252
